x,y,UTC_DATE,LOCAL_MONTH,UTC_DAY,DEW_POINT_TEMP,LOCAL_DATE,WIND_DIRECTION_FLAG,RELATIVE_HUMIDITY_FLAG,WINDCHILL_FLAG,STATION_NAME,WIND_SPEED_FLAG,TEMP,PRECIP_AMOUNT,LOCAL_YEAR,DEW_POINT_TEMP_FLAG,WIND_DIRECTION,WIND_SPEED,CLIMATE_IDENTIFIER,LOCAL_DAY,WEATHER_FRE_DESC,TEMP_FLAG,PROVINCE_CODE,VISIBILITY,UTC_MONTH,RELATIVE_HUMIDITY,WEATHER_ENG_DESC,STATION_PRESSURE,PRECIP_AMOUNT_FLAG,LOCAL_HOUR,ID,HUMIDEX_FLAG,WINDCHILL,UTC_YEAR,STATION_PRESSURE_FLAG,HUMIDEX,VISIBILITY_FLAG
-79.63055555555556,43.67666666666667,2023-04-11T05:00:00,4,11,-1.4,2023-04-11 00:00:00,,,,TORONTO INTL A,,10.9,,2023,,23,9,6158731,11,ND,,ON,24.1,4,42,NA,100.21,,0,6158731.2023.4.11.0,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T06:00:00,4,11,-1.1,2023-04-11 01:00:00,,,,TORONTO INTL A,,9.4,,2023,,23,9,6158731,11,Dégagé,,ON,24.1,4,48,Clear,100.18,,1,6158731.2023.4.11.1,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T07:00:00,4,11,-2.3,2023-04-11 02:00:00,,,,TORONTO INTL A,,9.5,,2023,,23,7,6158731,11,ND,,ON,24.1,4,43,NA,100.1,,2,6158731.2023.4.11.2,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T08:00:00,4,11,-1.3,2023-04-11 03:00:00,,,,TORONTO INTL A,,8.0,,2023,,25,13,6158731,11,ND,,ON,24.1,4,52,NA,100.02,,3,6158731.2023.4.11.3,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T09:00:00,4,11,-1.6,2023-04-11 04:00:00,,,,TORONTO INTL A,,8.2,,2023,,25,17,6158731,11,Généralement dégagé,,ON,24.1,4,50,Mainly Clear,99.99,,4,6158731.2023.4.11.4,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T10:00:00,4,11,-1.9,2023-04-11 05:00:00,,,,TORONTO INTL A,,8.4,,2023,,26,20,6158731,11,ND,,ON,24.1,4,48,NA,99.96,,5,6158731.2023.4.11.5,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T11:00:00,4,11,-1.5,2023-04-11 06:00:00,,,,TORONTO INTL A,,8.6,,2023,,25,20,6158731,11,ND,,ON,24.1,4,49,NA,99.95,,6,6158731.2023.4.11.6,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T12:00:00,4,11,-1.2,2023-04-11 07:00:00,,,,TORONTO INTL A,,9.7,,2023,,26,23,6158731,11,Généralement nuageux,,ON,24.1,4,46,Mostly Cloudy,99.92,,7,6158731.2023.4.11.7,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T13:00:00,4,11,-0.4,2023-04-11 08:00:00,,,,TORONTO INTL A,,11.2,,2023,,25,27,6158731,11,ND,,ON,24.1,4,45,NA,99.86,,8,6158731.2023.4.11.8,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T14:00:00,4,11,0.8,2023-04-11 09:00:00,,,,TORONTO INTL A,,15.0,,2023,,26,29,6158731,11,ND,,ON,24.1,4,38,NA,99.78,,9,6158731.2023.4.11.9,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T15:00:00,4,11,3.5,2023-04-11 10:00:00,,,,TORONTO INTL A,,18.3,,2023,,27,29,6158731,11,Généralement nuageux,,ON,24.1,4,37,Mostly Cloudy,99.69,,10,6158731.2023.4.11.10,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T16:00:00,4,11,4.8,2023-04-11 11:00:00,,,,TORONTO INTL A,,21.1,,2023,,26,35,6158731,11,ND,,ON,24.1,4,34,NA,99.62,,11,6158731.2023.4.11.11,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T17:00:00,4,11,6.0,2023-04-11 12:00:00,,,,TORONTO INTL A,,23.0,,2023,,26,49,6158731,11,ND,,ON,19.3,4,33,NA,99.54,,12,6158731.2023.4.11.12,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T18:00:00,4,11,6.9,2023-04-11 13:00:00,,,,TORONTO INTL A,,23.5,,2023,,27,40,6158731,11,Généralement nuageux,,ON,19.3,4,34,Mostly Cloudy,99.47,,13,6158731.2023.4.11.13,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T19:00:00,4,11,4.8,2023-04-11 14:00:00,,,,TORONTO INTL A,,21.9,,2023,,29,42,6158731,11,ND,,ON,24.1,4,32,NA,99.42,,14,6158731.2023.4.11.14,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T20:00:00,4,11,5.4,2023-04-11 15:00:00,,,,TORONTO INTL A,,21.0,,2023,,28,34,6158731,11,ND,,ON,24.1,4,36,NA,99.38,,15,6158731.2023.4.11.15,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T21:00:00,4,11,4.5,2023-04-11 16:00:00,,,,TORONTO INTL A,,21.0,,2023,,27,41,6158731,11,Nuageux,,ON,24.1,4,33,Cloudy,99.36,,16,6158731.2023.4.11.16,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T22:00:00,4,11,5.0,2023-04-11 17:00:00,,,,TORONTO INTL A,,20.9,,2023,,28,38,6158731,11,ND,,ON,24.1,4,35,NA,99.32,,17,6158731.2023.4.11.17,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-11T23:00:00,4,11,5.7,2023-04-11 18:00:00,,,,TORONTO INTL A,,20.8,,2023,,27,39,6158731,11,ND,,ON,24.1,4,37,NA,99.32,,18,6158731.2023.4.11.18,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T00:00:00,4,12,6.3,2023-04-11 19:00:00,,,,TORONTO INTL A,,19.9,,2023,,26,30,6158731,11,Généralement nuageux,,ON,24.1,4,41,Mostly Cloudy,99.28,,19,6158731.2023.4.11.19,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T01:00:00,4,12,6.2,2023-04-11 20:00:00,,,,TORONTO INTL A,,19.1,,2023,,26,32,6158731,11,ND,,ON,24.1,4,43,NA,99.31,,20,6158731.2023.4.11.20,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T02:00:00,4,12,5.2,2023-04-11 21:00:00,,,,TORONTO INTL A,,18.7,,2023,,27,31,6158731,11,ND,,ON,24.1,4,41,NA,99.32,,21,6158731.2023.4.11.21,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T03:00:00,4,12,4.8,2023-04-11 22:00:00,,,,TORONTO INTL A,,18.2,,2023,,28,32,6158731,11,Généralement nuageux,,ON,24.1,4,41,Mostly Cloudy,99.35,,22,6158731.2023.4.11.22,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T04:00:00,4,12,5.2,2023-04-11 23:00:00,,,,TORONTO INTL A,,17.1,,2023,,29,14,6158731,11,ND,,ON,24.1,4,45,NA,99.37,,23,6158731.2023.4.11.23,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T05:00:00,4,12,5.5,2023-04-12 00:00:00,,,,TORONTO INTL A,,15.3,,2023,,29,14,6158731,12,ND,,ON,24.1,4,52,NA,99.34,,0,6158731.2023.4.12.0,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T06:00:00,4,12,5.8,2023-04-12 01:00:00,,,,TORONTO INTL A,,14.3,,2023,,28,17,6158731,12,Généralement nuageux,,ON,24.1,4,56,Mostly Cloudy,99.34,,1,6158731.2023.4.12.1,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T07:00:00,4,12,5.7,2023-04-12 02:00:00,,,,TORONTO INTL A,,13.6,,2023,,31,16,6158731,12,ND,,ON,24.1,4,58,NA,99.28,,2,6158731.2023.4.12.2,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T08:00:00,4,12,5.4,2023-04-12 03:00:00,,,,TORONTO INTL A,,13.2,,2023,,30,8,6158731,12,ND,,ON,24.1,4,59,NA,99.24,,3,6158731.2023.4.12.3,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T09:00:00,4,12,5.4,2023-04-12 04:00:00,,,,TORONTO INTL A,,13.2,,2023,,30,9,6158731,12,Généralement nuageux,,ON,24.1,4,59,Mostly Cloudy,99.24,,4,6158731.2023.4.12.4,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T10:00:00,4,12,5.3,2023-04-12 05:00:00,,,,TORONTO INTL A,,13.0,,2023,,22,6,6158731,12,ND,,ON,24.1,4,59,NA,99.24,,5,6158731.2023.4.12.5,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T11:00:00,4,12,5.9,2023-04-12 06:00:00,,,,TORONTO INTL A,,13.3,,2023,,23,13,6158731,12,ND,,ON,24.1,4,61,NA,99.22,,6,6158731.2023.4.12.6,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T12:00:00,4,12,7.0,2023-04-12 07:00:00,,,,TORONTO INTL A,,13.7,,2023,,25,10,6158731,12,Généralement nuageux,,ON,24.1,4,63,Mostly Cloudy,99.22,,7,6158731.2023.4.12.7,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T13:00:00,4,12,7.2,2023-04-12 08:00:00,,,,TORONTO INTL A,,16.1,,2023,,24,10,6158731,12,ND,,ON,24.1,4,55,NA,99.21,,8,6158731.2023.4.12.8,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T14:00:00,4,12,7.5,2023-04-12 09:00:00,,,,TORONTO INTL A,,19.0,,2023,,28,16,6158731,12,ND,,ON,24.1,4,47,NA,99.12,,9,6158731.2023.4.12.9,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T15:00:00,4,12,8.9,2023-04-12 10:00:00,,,,TORONTO INTL A,,21.5,,2023,,26,19,6158731,12,Généralement dégagé,,ON,24.1,4,44,Mainly Clear,99.1,,10,6158731.2023.4.12.10,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-12T16:00:00,4,12,9.3,2023-04-12 11:00:00,,,,TORONTO INTL A,,23.7,,2023,,24,26,6158731,12,ND,,ON,24.1,4,40,NA,99.06,,11,6158731.2023.4.12.11,,,2023,,25,
-79.63055555555556,43.67666666666667,2023-04-12T17:00:00,4,12,9.9,2023-04-12 12:00:00,,,,TORONTO INTL A,,25.0,,2023,,25,26,6158731,12,ND,,ON,24.1,4,38,NA,99.01,,12,6158731.2023.4.12.12,,,2023,,26,
-79.63055555555556,43.67666666666667,2023-04-12T18:00:00,4,12,9.7,2023-04-12 13:00:00,,,,TORONTO INTL A,,26.0,,2023,,27,33,6158731,12,Généralement dégagé,,ON,24.1,4,35,Mainly Clear,98.91,,13,6158731.2023.4.12.13,,,2023,,27,
-79.63055555555556,43.67666666666667,2023-04-12T19:00:00,4,12,10.0,2023-04-12 14:00:00,,,,TORONTO INTL A,,26.0,,2023,,25,36,6158731,12,ND,,ON,24.1,4,36,NA,98.86,,14,6158731.2023.4.12.14,,,2023,,27,
-79.63055555555556,43.67666666666667,2023-04-12T20:00:00,4,12,8.6,2023-04-12 15:00:00,,,,TORONTO INTL A,,26.3,,2023,,26,43,6158731,12,ND,,ON,24.1,4,32,NA,98.83,,15,6158731.2023.4.12.15,,,2023,,27,
-79.63055555555556,43.67666666666667,2023-04-12T21:00:00,4,12,8.3,2023-04-12 16:00:00,,,,TORONTO INTL A,,26.2,,2023,,26,41,6158731,12,Dégagé,,ON,24.1,4,32,Clear,98.79,,16,6158731.2023.4.12.16,,,2023,,27,
-79.63055555555556,43.67666666666667,2023-04-12T22:00:00,4,12,8.1,2023-04-12 17:00:00,,,,TORONTO INTL A,,25.8,,2023,,27,39,6158731,12,ND,,ON,24.1,4,32,NA,98.75,,17,6158731.2023.4.12.17,,,2023,,26,
-79.63055555555556,43.67666666666667,2023-04-12T23:00:00,4,12,7.5,2023-04-12 18:00:00,,,,TORONTO INTL A,,24.9,,2023,,25,32,6158731,12,ND,,ON,24.1,4,33,NA,98.72,,18,6158731.2023.4.12.18,,,2023,,25,
-79.63055555555556,43.67666666666667,2023-04-13T00:00:00,4,13,8.7,2023-04-12 19:00:00,,,,TORONTO INTL A,,22.8,,2023,,21,23,6158731,12,Dégagé,,ON,24.1,4,40,Clear,98.74,,19,6158731.2023.4.12.19,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T01:00:00,4,13,8.7,2023-04-12 20:00:00,,,,TORONTO INTL A,,21.4,,2023,,21,16,6158731,12,ND,,ON,24.1,4,44,NA,98.79,,20,6158731.2023.4.12.20,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T02:00:00,4,13,8.7,2023-04-12 21:00:00,,,,TORONTO INTL A,,19.9,,2023,,22,10,6158731,12,ND,,ON,24.1,4,48,NA,98.84,,21,6158731.2023.4.12.21,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T03:00:00,4,13,8.8,2023-04-12 22:00:00,,,,TORONTO INTL A,,18.9,,2023,,22,14,6158731,12,Dégagé,,ON,24.1,4,51,Clear,98.86,,22,6158731.2023.4.12.22,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T04:00:00,4,13,8.8,2023-04-12 23:00:00,,,,TORONTO INTL A,,18.1,,2023,,23,17,6158731,12,ND,,ON,24.1,4,54,NA,98.84,,23,6158731.2023.4.12.23,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T05:00:00,4,13,8.6,2023-04-13 00:00:00,,,,TORONTO INTL A,,17.6,,2023,,22,14,6158731,13,ND,,ON,24.1,4,55,NA,98.85,,0,6158731.2023.4.13.0,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T06:00:00,4,13,8.3,2023-04-13 01:00:00,,,,TORONTO INTL A,,15.7,,2023,,25,11,6158731,13,Dégagé,,ON,24.1,4,61,Clear,98.87,,1,6158731.2023.4.13.1,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T07:00:00,4,13,7.7,2023-04-13 02:00:00,,,,TORONTO INTL A,,15.3,,2023,,25,9,6158731,13,ND,,ON,24.1,4,60,NA,98.88,,2,6158731.2023.4.13.2,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T08:00:00,4,13,7.8,2023-04-13 03:00:00,,,,TORONTO INTL A,,14.9,,2023,,24,13,6158731,13,ND,,ON,24.1,4,62,NA,98.87,,3,6158731.2023.4.13.3,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T09:00:00,4,13,7.8,2023-04-13 04:00:00,,,,TORONTO INTL A,,13.4,,2023,,25,16,6158731,13,Dégagé,,ON,24.1,4,69,Clear,98.85,,4,6158731.2023.4.13.4,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T10:00:00,4,13,7.8,2023-04-13 05:00:00,,,,TORONTO INTL A,,14.1,,2023,,24,13,6158731,13,ND,,ON,24.1,4,66,NA,98.88,,5,6158731.2023.4.13.5,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T11:00:00,4,13,7.6,2023-04-13 06:00:00,,,,TORONTO INTL A,,14.8,,2023,,26,7,6158731,13,ND,,ON,24.1,4,62,NA,98.94,,6,6158731.2023.4.13.6,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T12:00:00,4,13,7.6,2023-04-13 07:00:00,,,,TORONTO INTL A,,16.8,,2023,,27,22,6158731,13,Dégagé,,ON,24.1,4,54,Clear,98.95,,7,6158731.2023.4.13.7,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T13:00:00,4,13,7.6,2023-04-13 08:00:00,,,,TORONTO INTL A,,19.9,,2023,,26,24,6158731,13,ND,,ON,24.1,4,45,NA,98.98,,8,6158731.2023.4.13.8,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T14:00:00,4,13,8.3,2023-04-13 09:00:00,,,,TORONTO INTL A,,21.9,,2023,,28,31,6158731,13,ND,,ON,24.1,4,41,NA,98.98,,9,6158731.2023.4.13.9,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-13T15:00:00,4,13,9.0,2023-04-13 10:00:00,,,,TORONTO INTL A,,24.1,,2023,,27,20,6158731,13,Dégagé,,ON,24.1,4,38,Clear,98.98,,10,6158731.2023.4.13.10,,,2023,,25,
-79.63055555555556,43.67666666666667,2023-04-13T16:00:00,4,13,9.9,2023-04-13 11:00:00,,,,TORONTO INTL A,,25.6,,2023,,28,24,6158731,13,ND,,ON,24.1,4,37,NA,98.96,,11,6158731.2023.4.13.11,,,2023,,27,
-79.63055555555556,43.67666666666667,2023-04-13T17:00:00,4,13,10.7,2023-04-13 12:00:00,,,,TORONTO INTL A,,26.8,,2023,,22,20,6158731,13,ND,,ON,24.1,4,36,NA,98.93,,12,6158731.2023.4.13.12,,,2023,,28,
-79.63055555555556,43.67666666666667,2023-04-13T18:00:00,4,13,12.2,2023-04-13 13:00:00,,,,TORONTO INTL A,,28.0,,2023,,25,17,6158731,13,Dégagé,,ON,24.1,4,37,Clear,98.91,,13,6158731.2023.4.13.13,,,2023,,30,
-79.63055555555556,43.67666666666667,2023-04-13T19:00:00,4,13,10.1,2023-04-13 14:00:00,,,,TORONTO INTL A,,28.6,,2023,,23,27,6158731,13,ND,,ON,24.1,4,31,NA,98.85,,14,6158731.2023.4.13.14,,,2023,,30,
-79.63055555555556,43.67666666666667,2023-04-13T20:00:00,4,13,9.4,2023-04-13 15:00:00,,,,TORONTO INTL A,,29.0,,2023,,24,31,6158731,13,ND,,ON,24.1,4,29,NA,98.81,,15,6158731.2023.4.13.15,,,2023,,30,
-79.63055555555556,43.67666666666667,2023-04-13T21:00:00,4,13,9.0,2023-04-13 16:00:00,,,,TORONTO INTL A,,28.9,,2023,,24,27,6158731,13,Dégagé,,ON,24.1,4,28,Clear,98.77,,16,6158731.2023.4.13.16,,,2023,,30,
-79.63055555555556,43.67666666666667,2023-04-13T22:00:00,4,13,9.2,2023-04-13 17:00:00,,,,TORONTO INTL A,,28.4,,2023,,26,28,6158731,13,ND,,ON,24.1,4,30,NA,98.76,,17,6158731.2023.4.13.17,,,2023,,29,
-79.63055555555556,43.67666666666667,2023-04-13T23:00:00,4,13,6.8,2023-04-13 18:00:00,,,,TORONTO INTL A,,26.7,,2023,,24,24,6158731,13,ND,,ON,24.1,4,28,NA,98.78,,18,6158731.2023.4.13.18,,,2023,,27,
-79.63055555555556,43.67666666666667,2023-04-14T00:00:00,4,14,8.1,2023-04-13 19:00:00,,,,TORONTO INTL A,,23.8,,2023,,23,22,6158731,13,Généralement dégagé,,ON,24.1,4,36,Mainly Clear,98.84,,19,6158731.2023.4.13.19,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T01:00:00,4,14,8.0,2023-04-13 20:00:00,,,,TORONTO INTL A,,22.1,,2023,,23,16,6158731,13,ND,,ON,24.1,4,40,NA,98.93,,20,6158731.2023.4.13.20,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T02:00:00,4,14,8.0,2023-04-13 21:00:00,,,,TORONTO INTL A,,19.9,,2023,,24,17,6158731,13,ND,,ON,24.1,4,46,NA,99.0,,21,6158731.2023.4.13.21,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T03:00:00,4,14,8.0,2023-04-13 22:00:00,,,,TORONTO INTL A,,18.1,,2023,,25,16,6158731,13,Dégagé,,ON,24.1,4,51,Clear,99.03,,22,6158731.2023.4.13.22,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T04:00:00,4,14,7.6,2023-04-13 23:00:00,,,,TORONTO INTL A,,16.9,,2023,,26,10,6158731,13,ND,,ON,24.1,4,54,NA,99.04,,23,6158731.2023.4.13.23,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T05:00:00,4,14,7.3,2023-04-14 00:00:00,,,,TORONTO INTL A,,15.7,,2023,,27,8,6158731,14,ND,,ON,24.1,4,57,NA,99.06,,0,6158731.2023.4.14.0,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T06:00:00,4,14,7.4,2023-04-14 01:00:00,,,,TORONTO INTL A,,16.0,,2023,,28,7,6158731,14,Dégagé,,ON,24.1,4,56,Clear,99.05,,1,6158731.2023.4.14.1,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T07:00:00,4,14,6.8,2023-04-14 02:00:00,,,,TORONTO INTL A,,14.9,,2023,,29,8,6158731,14,ND,,ON,24.1,4,58,NA,99.02,,2,6158731.2023.4.14.2,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T08:00:00,4,14,6.8,2023-04-14 03:00:00,,,,TORONTO INTL A,,14.4,,2023,,28,9,6158731,14,ND,,ON,24.1,4,60,NA,99.02,,3,6158731.2023.4.14.3,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T09:00:00,4,14,6.4,2023-04-14 04:00:00,,,,TORONTO INTL A,,14.8,,2023,,29,9,6158731,14,Dégagé,,ON,24.1,4,57,Clear,99.04,,4,6158731.2023.4.14.4,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T10:00:00,4,14,6.0,2023-04-14 05:00:00,,,,TORONTO INTL A,,15.0,,2023,,31,7,6158731,14,ND,,ON,24.1,4,55,NA,99.06,,5,6158731.2023.4.14.5,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T11:00:00,4,14,5.5,2023-04-14 06:00:00,,,,TORONTO INTL A,,15.3,,2023,,27,4,6158731,14,ND,,ON,24.1,4,52,NA,99.09,,6,6158731.2023.4.14.6,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T12:00:00,4,14,7.5,2023-04-14 07:00:00,,,,TORONTO INTL A,,17.2,,2023,,34,6,6158731,14,Dégagé,,ON,24.1,4,52,Clear,99.14,,7,6158731.2023.4.14.7,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T13:00:00,4,14,6.3,2023-04-14 08:00:00,,,,TORONTO INTL A,,18.9,,2023,,29,7,6158731,14,ND,,ON,24.1,4,43,NA,99.16,,8,6158731.2023.4.14.8,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T14:00:00,4,14,5.9,2023-04-14 09:00:00,,,,TORONTO INTL A,,22.3,,2023,,35,5,6158731,14,ND,,ON,24.1,4,34,NA,99.13,,9,6158731.2023.4.14.9,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T15:00:00,4,14,5.2,2023-04-14 10:00:00,,,,TORONTO INTL A,,25.0,,2023,,31,7,6158731,14,Dégagé,,ON,24.1,4,28,Clear,99.11,,10,6158731.2023.4.14.10,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-14T16:00:00,4,14,8.5,2023-04-14 11:00:00,,,,TORONTO INTL A,,25.5,,2023,,15,14,6158731,14,ND,,ON,24.1,4,34,NA,99.1,,11,6158731.2023.4.14.11,,,2023,,26,
-79.63055555555556,43.67666666666667,2023-04-14T17:00:00,4,14,6.2,2023-04-14 12:00:00,,,,TORONTO INTL A,,25.0,,2023,,16,19,6158731,14,ND,,ON,24.1,4,29,NA,99.05,,12,6158731.2023.4.14.12,,,2023,,25,
-79.63055555555556,43.67666666666667,2023-04-14T18:00:00,4,14,6.5,2023-04-14 13:00:00,,,,TORONTO INTL A,,26.6,,2023,,16,19,6158731,14,Dégagé,,ON,24.1,4,27,Clear,99.01,,13,6158731.2023.4.14.13,,,2023,,26,
-79.63055555555556,43.67666666666667,2023-04-14T19:00:00,4,14,6.8,2023-04-14 14:00:00,,,,TORONTO INTL A,,26.5,,2023,,15,16,6158731,14,ND,,ON,24.1,4,28,NA,98.99,,14,6158731.2023.4.14.14,,,2023,,26,
-79.63055555555556,43.67666666666667,2023-04-14T20:00:00,4,14,5.6,2023-04-14 15:00:00,,,,TORONTO INTL A,,26.6,,2023,,16,20,6158731,14,ND,,ON,24.1,4,26,NA,98.96,,15,6158731.2023.4.14.15,,,2023,,26,
-79.63055555555556,43.67666666666667,2023-04-14T21:00:00,4,14,6.2,2023-04-14 16:00:00,,,,TORONTO INTL A,,26.4,,2023,,14,20,6158731,14,Généralement dégagé,,ON,24.1,4,27,Mainly Clear,98.92,,16,6158731.2023.4.14.16,,,2023,,26,
-79.63055555555556,43.67666666666667,2023-04-14T22:00:00,4,14,5.5,2023-04-14 17:00:00,,,,TORONTO INTL A,,25.8,,2023,,15,18,6158731,14,ND,,ON,24.1,4,27,NA,98.9,,17,6158731.2023.4.14.17,,,2023,,25,
-79.63055555555556,43.67666666666667,2023-04-14T23:00:00,4,14,5.8,2023-04-14 18:00:00,,,,TORONTO INTL A,,23.6,,2023,,15,13,6158731,14,ND,,ON,24.1,4,31,NA,98.89,,18,6158731.2023.4.14.18,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-15T00:00:00,4,15,6.2,2023-04-14 19:00:00,,,,TORONTO INTL A,,20.5,,2023,,14,9,6158731,14,Généralement nuageux,,ON,24.1,4,39,Mostly Cloudy,98.88,,19,6158731.2023.4.14.19,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-15T01:00:00,4,15,5.5,2023-04-14 20:00:00,,,,TORONTO INTL A,,18.8,,2023,,15,5,6158731,14,ND,,ON,24.1,4,41,NA,98.92,,20,6158731.2023.4.14.20,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-15T02:00:00,4,15,5.5,2023-04-14 21:00:00,,,,TORONTO INTL A,,18.1,,2023,,27,3,6158731,14,ND,,ON,24.1,4,43,NA,98.94,,21,6158731.2023.4.14.21,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-15T03:00:00,4,15,6.4,2023-04-14 22:00:00,,,,TORONTO INTL A,,17.8,,2023,,15,7,6158731,14,Généralement dégagé,,ON,24.1,4,47,Mainly Clear,98.94,,22,6158731.2023.4.14.22,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-15T04:00:00,4,15,6.1,2023-04-14 23:00:00,,,,TORONTO INTL A,,15.6,,2023,,36,1,6158731,14,ND,,ON,24.1,4,53,NA,98.97,,23,6158731.2023.4.14.23,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-15T05:00:00,4,15,6.2,2023-04-15 00:00:00,,,,TORONTO INTL A,,15.1,,2023,,31,7,6158731,15,ND,,ON,24.1,4,55,NA,98.98,,0,6158731.2023.4.15.0,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-15T06:00:00,4,15,6.3,2023-04-15 01:00:00,,,,TORONTO INTL A,,16.2,,2023,,2,7,6158731,15,Généralement dégagé,,ON,24.1,4,52,Mainly Clear,98.97,,1,6158731.2023.4.15.1,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-15T07:00:00,4,15,6.5,2023-04-15 02:00:00,,,,TORONTO INTL A,,15.3,,2023,,2,10,6158731,15,ND,,ON,24.1,4,55,NA,98.95,,2,6158731.2023.4.15.2,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-15T08:00:00,4,15,6.5,2023-04-15 03:00:00,,,,TORONTO INTL A,,13.5,,2023,,2,13,6158731,15,ND,,ON,24.1,4,63,NA,98.95,,3,6158731.2023.4.15.3,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-15T09:00:00,4,15,5.6,2023-04-15 04:00:00,,,,TORONTO INTL A,,14.3,,2023,,4,9,6158731,15,Généralement nuageux,,ON,24.1,4,56,Mostly Cloudy,98.93,,4,6158731.2023.4.15.4,,,2023,,,
-79.63055555555556,43.67666666666667,2023-04-15T10:00:00,4,15,5.5,2023-04-15 05:00:00,,,,TORONTO INTL A,,13.4,,2023,,36,10,6158731,15,ND,,ON,24.1,4,59,NA,98.9,,5,6158731.2023.4.15.5,,,2023,,,
